YearMonth,Index,floatShares
2020-11,MCHP,538520000.0
2020-12,MCHP,538520000.0
2021-01,MCHP,547060000.0
2021-02,MCHP,547060000.0
2021-03,MCHP,547060000.0
2021-04,MCHP,548080000.0
2021-05,MCHP,548080000.0
2021-06,MCHP,548080000.0
2021-07,MCHP,548080000.0
2021-08,MCHP,548080000.0
2021-09,MCHP,548080000.0
2021-10,MCHP,555990000.0
2021-11,MCHP,555990000.0
2021-12,MCHP,555990000.0
2022-01,MCHP,554500000.0
2022-02,MCHP,554500000.0
2022-03,MCHP,554500000.0
2022-04,MCHP,552480000.0
2022-05,MCHP,552480000.0
2022-06,MCHP,552480000.0
2022-07,MCHP,543289284.0
2020-01,QCOM,1120000000.0
2020-02,QCOM,1120000000.0
2020-03,QCOM,1120000000.0
2020-04,QCOM,1130000000.0
2020-05,QCOM,1130000000.0
2020-06,QCOM,1130000000.0
2020-07,QCOM,1130000000.0
2020-08,QCOM,1130000000.0
2020-09,QCOM,1130000000.0
2020-10,QCOM,1140000000.0
2020-11,QCOM,1140000000.0
2020-12,QCOM,1140000000.0
2021-01,QCOM,1130000000.0
2021-02,QCOM,1130000000.0
2021-03,QCOM,1130000000.0
2021-04,QCOM,1130000000.0
2021-05,QCOM,1130000000.0
2021-06,QCOM,1130000000.0
2021-07,QCOM,1120000000.0
2021-08,QCOM,1120000000.0
2021-09,QCOM,1120000000.0
2021-10,QCOM,1130000000.0
2021-11,QCOM,1130000000.0
2021-12,QCOM,1130000000.0
2022-01,QCOM,1120000000.0
2022-02,QCOM,1120000000.0
2022-03,QCOM,1120000000.0
2022-04,QCOM,1120000000.0
2022-05,QCOM,1120000000.0
2022-06,QCOM,1120000000.0
2022-07,QCOM,1120540630.0
2020-01,NTCT,72220000.0
2020-02,NTCT,72220000.0
2020-03,NTCT,72220000.0
2020-04,NTCT,72460000.0
2020-05,NTCT,72460000.0
2020-06,NTCT,72460000.0
2020-07,NTCT,73580000.0
2020-08,NTCT,73580000.0
2020-09,NTCT,73580000.0
2020-10,NTCT,73440000.0
2020-11,NTCT,73440000.0
2020-12,NTCT,73440000.0
2021-01,NTCT,73750000.0
2021-02,NTCT,73750000.0
2021-03,NTCT,73750000.0
2021-04,NTCT,74090000.0
2021-05,NTCT,74090000.0
2021-06,NTCT,74090000.0
2021-07,NTCT,73870000.0
2021-08,NTCT,73870000.0
2021-09,NTCT,73870000.0
2021-10,NTCT,73830000.0
2021-11,NTCT,73830000.0
2021-12,NTCT,73830000.0
2022-01,NTCT,74120000.0
2022-02,NTCT,74120000.0
2022-03,NTCT,74120000.0
2022-04,NTCT,71480000.0
2022-05,NTCT,71480000.0
2022-06,NTCT,71480000.0
2022-07,NTCT,70322156.0
2020-01,QLYS,38960000.0
2020-02,QLYS,38960000.0
2020-03,QLYS,38960000.0
2020-04,QLYS,39250000.0
2020-05,QLYS,39250000.0
2020-06,QLYS,39250000.0
2020-07,QLYS,39020000.0
2020-08,QLYS,39020000.0
2020-09,QLYS,39020000.0
2020-10,QLYS,39210000.0
2020-11,QLYS,39210000.0
2020-12,QLYS,39210000.0
2021-01,QLYS,39140000.0
2021-02,QLYS,39140000.0
2021-03,QLYS,39140000.0
2021-04,QLYS,38940000.0
2021-05,QLYS,38940000.0
2021-06,QLYS,38940000.0
2021-07,QLYS,38820000.0
2021-08,QLYS,38820000.0
2021-09,QLYS,38820000.0
2021-10,QLYS,39030000.0
2021-11,QLYS,39030000.0
2021-12,QLYS,39030000.0
2022-01,QLYS,38830000.0
2022-02,QLYS,38830000.0
2022-03,QLYS,38830000.0
2022-04,QLYS,38360000.0
2022-05,QLYS,38360000.0
2022-06,QLYS,38360000.0
2022-07,QLYS,35142488.0
2020-01,CYXT,178570000.0
2020-02,CYXT,178570000.0
2020-03,CYXT,178570000.0
2020-04,CYXT,178570000.0
2020-05,CYXT,178570000.0
2020-06,CYXT,178570000.0
2020-07,CYXT,178570000.0
2020-08,CYXT,178570000.0
2020-09,CYXT,178570000.0
2020-10,CYXT,178570000.0
2020-11,CYXT,178570000.0
2020-12,CYXT,178570000.0
2021-01,CYXT,178570000.0
2021-02,CYXT,178570000.0
2021-03,CYXT,178570000.0
2021-04,CYXT,178570000.0
2021-05,CYXT,178570000.0
2021-06,CYXT,178570000.0
2021-07,CYXT,178570000.0
2021-08,CYXT,178570000.0
2021-09,CYXT,178570000.0
2021-10,CYXT,178570000.0
2021-11,CYXT,178570000.0
2021-12,CYXT,178570000.0
2022-01,CYXT,178570000.0
2022-02,CYXT,178570000.0
2022-03,CYXT,178570000.0
2022-04,CYXT,178570000.0
2022-05,CYXT,178570000.0
2022-06,CYXT,178570000.0
2022-07,CYXT,37602502.0
2020-01,SNCE,10010000.0
2020-02,SNCE,10010000.0
2020-03,SNCE,10010000.0
2020-04,SNCE,10010000.0
2020-05,SNCE,10010000.0
2020-06,SNCE,10010000.0
2020-07,SNCE,10010000.0
2020-08,SNCE,10010000.0
2020-09,SNCE,10010000.0
2020-10,SNCE,10010000.0
2020-11,SNCE,10010000.0
2020-12,SNCE,10010000.0
2021-01,SNCE,10010000.0
2021-02,SNCE,10010000.0
2021-03,SNCE,10010000.0
2021-04,SNCE,10010000.0
2021-05,SNCE,10010000.0
2021-06,SNCE,10010000.0
2021-07,SNCE,10010000.0
2021-08,SNCE,10010000.0
2021-09,SNCE,10010000.0
2021-10,SNCE,115490000.0
2021-11,SNCE,115490000.0
2021-12,SNCE,115490000.0
2022-01,SNCE,116350000.0
2022-02,SNCE,116350000.0
2022-03,SNCE,116350000.0
2022-04,SNCE,116350000.0
2022-05,SNCE,116350000.0
2022-06,SNCE,116350000.0
2022-07,SNCE,57033105.0
2020-01,CME,358590000.0
2020-02,CME,358590000.0
2020-03,CME,358590000.0
2020-04,CME,358620000.0
2020-05,CME,358620000.0
2020-06,CME,358620000.0
2020-07,CME,358990000.0
2020-08,CME,358990000.0
2020-09,CME,358990000.0
2020-10,CME,359000000.0
2020-11,CME,359000000.0
2020-12,CME,359000000.0
2021-01,CME,359090000.0
2021-02,CME,359090000.0
2021-03,CME,359090000.0
2021-04,CME,359140000.0
2021-05,CME,359140000.0
2021-06,CME,359140000.0
2021-07,CME,359400000.0
2021-08,CME,359400000.0
2021-09,CME,359400000.0
2021-10,CME,359390000.0
2021-11,CME,359390000.0
2021-12,CME,359390000.0
2022-01,CME,359420000.0
2022-02,CME,359420000.0
2022-03,CME,359420000.0
2022-04,CME,359430000.0
2022-05,CME,359430000.0
2022-06,CME,359430000.0
2022-07,CME,357303269.0
2020-01,PWP,23610000.0
2020-02,PWP,23610000.0
2020-03,PWP,23610000.0
2020-04,PWP,23610000.0
2020-05,PWP,23610000.0
2020-06,PWP,23610000.0
2020-07,PWP,23610000.0
2020-08,PWP,23610000.0
2020-09,PWP,23610000.0
2020-10,PWP,23610000.0
2020-11,PWP,23610000.0
2020-12,PWP,23610000.0
2021-01,PWP,23610000.0
2021-02,PWP,23610000.0
2021-03,PWP,23610000.0
2021-04,PWP,42960000.0
2021-05,PWP,42960000.0
2021-06,PWP,42960000.0
2021-07,PWP,42490000.0
2021-08,PWP,42490000.0
2021-09,PWP,42490000.0
2021-10,PWP,46940000.0
2021-11,PWP,46940000.0
2021-12,PWP,46940000.0
2022-01,PWP,46280000.0
2022-02,PWP,46280000.0
2022-03,PWP,46280000.0
2022-04,PWP,89900700.0
2022-05,PWP,89900700.0
2022-06,PWP,89900700.0
2022-07,PWP,89900700.0
2020-01,FFBW,4168021.0
2020-02,FFBW,4168021.0
2020-03,FFBW,4168021.0
2020-04,FFBW,4168021.0
2020-05,FFBW,4168021.0
2020-06,FFBW,4168021.0
2020-07,FFBW,4168021.0
2020-08,FFBW,4168021.0
2020-09,FFBW,4168021.0
2020-10,FFBW,4168021.0
2020-11,FFBW,4168021.0
2020-12,FFBW,4168021.0
2021-01,FFBW,4168021.0
2021-02,FFBW,4168021.0
2021-03,FFBW,4168021.0
2021-04,FFBW,4168021.0
2021-05,FFBW,4168021.0
2021-06,FFBW,4168021.0
2021-07,FFBW,4168021.0
2021-08,FFBW,4168021.0
2021-09,FFBW,4168021.0
2021-10,FFBW,4168021.0
2021-11,FFBW,4168021.0
2021-12,FFBW,4168021.0
2022-01,FFBW,4168021.0
2022-02,FFBW,4168021.0
2022-03,FFBW,4168021.0
2022-04,FFBW,4168021.0
2022-05,FFBW,4168021.0
2022-06,FFBW,4168021.0
2022-07,FFBW,4168021.0
2020-01,SSNC,256240000.0
2020-02,SSNC,256240000.0
2020-03,SSNC,256240000.0
2020-04,SSNC,257579999.99999997
2020-05,SSNC,257579999.99999997
2020-06,SSNC,257579999.99999997
2020-07,SSNC,255960000.0
2020-08,SSNC,255960000.0
2020-09,SSNC,255960000.0
2020-10,SSNC,257700000.0
2020-11,SSNC,257700000.0
2020-12,SSNC,257700000.0
2021-01,SSNC,255770000.0
2021-02,SSNC,255770000.0
2021-03,SSNC,255770000.0
2021-04,SSNC,255260000.0
2021-05,SSNC,255260000.0
2021-06,SSNC,255260000.0
2021-07,SSNC,254270000.0
2021-08,SSNC,254270000.0
2021-09,SSNC,254270000.0
2021-10,SSNC,256399999.99999997
2021-11,SSNC,256399999.99999997
2021-12,SSNC,256399999.99999997
2022-01,SSNC,254780000.0
2022-02,SSNC,254780000.0
2022-03,SSNC,254780000.0
2022-04,SSNC,255030000.0
2022-05,SSNC,255030000.0
2022-06,SSNC,255030000.0
2022-07,SSNC,208028988.0
2020-01,LSBK,5890000.0
2020-02,LSBK,5890000.0
2020-03,LSBK,5890000.0
2020-04,LSBK,5860000.0
2020-05,LSBK,5860000.0
2020-06,LSBK,5860000.0
2020-07,LSBK,5830000.0
2020-08,LSBK,5830000.0
2020-09,LSBK,5830000.0
2020-10,LSBK,5810000.0
2020-11,LSBK,5810000.0
2020-12,LSBK,5810000.0
2021-01,LSBK,5790000.0
2021-02,LSBK,5790000.0
2021-03,LSBK,5790000.0
2021-04,LSBK,5760000.0
2021-05,LSBK,5760000.0
2021-06,LSBK,5760000.0
2021-07,LSBK,5690000.0
2021-08,LSBK,5690000.0
2021-09,LSBK,5690000.0
2021-10,LSBK,5700000.0
2021-11,LSBK,5700000.0
2021-12,LSBK,5700000.0
2022-01,LSBK,5710000.0
2022-02,LSBK,5710000.0
2022-03,LSBK,5710000.0
2022-04,LSBK,5710000.0
2022-05,LSBK,5710000.0
2022-06,LSBK,5710000.0
2022-07,LSBK,1716550.0
2020-01,NCSM,670855.0
2020-02,NCSM,670855.0
2020-03,NCSM,670855.0
2020-04,NCSM,670855.0
2020-05,NCSM,670855.0
2020-06,NCSM,670855.0
2020-07,NCSM,670855.0
2020-08,NCSM,670855.0
2020-09,NCSM,670855.0
2020-10,NCSM,670855.0
2020-11,NCSM,670855.0
2020-12,NCSM,670855.0
2021-01,NCSM,670855.0
2021-02,NCSM,670855.0
2021-03,NCSM,670855.0
2021-04,NCSM,670855.0
2021-05,NCSM,670855.0
2021-06,NCSM,670855.0
2021-07,NCSM,670855.0
2021-08,NCSM,670855.0
2021-09,NCSM,670855.0
2021-10,NCSM,670855.0
2021-11,NCSM,670855.0
2021-12,NCSM,670855.0
2022-01,NCSM,670855.0
2022-02,NCSM,670855.0
2022-03,NCSM,670855.0
2022-04,NCSM,670855.0
2022-05,NCSM,670855.0
2022-06,NCSM,670855.0
2022-07,NCSM,670855.0
2020-01,CCLP,47340000.0
2020-02,CCLP,47340000.0
2020-03,CCLP,47340000.0
2020-04,CCLP,47340000.0
2020-05,CCLP,47340000.0
2020-06,CCLP,47340000.0
2020-07,CCLP,47350000.0
2020-08,CCLP,47350000.0
2020-09,CCLP,47350000.0
2020-10,CCLP,47970000.0
2020-11,CCLP,47970000.0
2020-12,CCLP,47970000.0
2021-01,CCLP,47970000.0
2021-02,CCLP,47970000.0
2021-03,CCLP,47970000.0
2021-04,CCLP,47970000.0
2021-05,CCLP,47970000.0
2021-06,CCLP,47970000.0
2021-07,CCLP,141210000.0
2021-08,CCLP,141210000.0
2021-09,CCLP,141210000.0
2021-10,CCLP,141210000.0
2021-11,CCLP,141210000.0
2021-12,CCLP,141210000.0
2022-01,CCLP,141210000.0
2022-02,CCLP,141210000.0
2022-03,CCLP,141210000.0
2022-04,CCLP,53347804.0
2022-05,CCLP,53347804.0
2022-06,CCLP,53347804.0
2022-07,CCLP,53347804.0
2020-01,FNWB,10430000.0
2020-02,FNWB,10430000.0
2020-03,FNWB,10430000.0
2020-04,FNWB,10300000.0
2020-05,FNWB,10300000.0
2020-06,FNWB,10300000.0
2020-07,FNWB,10230000.0
2020-08,FNWB,10230000.0
2020-09,FNWB,10230000.0
2020-10,FNWB,10120000.0
2020-11,FNWB,10120000.0
2020-12,FNWB,10120000.0
2021-01,FNWB,10220000.0
2021-02,FNWB,10220000.0
2021-03,FNWB,10220000.0
2021-04,FNWB,10150000.0
2021-05,FNWB,10150000.0
2021-06,FNWB,10150000.0
2021-07,FNWB,10030000.0
2021-08,FNWB,10030000.0
2021-09,FNWB,10030000.0
2021-10,FNWB,10010000.0
2021-11,FNWB,10010000.0
2021-12,FNWB,10010000.0
2022-01,FNWB,10000000.0
2022-02,FNWB,10000000.0
2022-03,FNWB,10000000.0
2022-04,FNWB,9930000.0
2022-05,FNWB,9930000.0
2022-06,FNWB,9930000.0
2022-07,FNWB,7096109.0
2020-01,VNDA,54550000.0
2020-02,VNDA,54550000.0
2020-03,VNDA,54550000.0
2020-04,VNDA,54650000.0
2020-05,VNDA,54650000.0
2020-06,VNDA,54650000.0
2020-07,VNDA,54690000.0
2020-08,VNDA,54690000.0
2020-09,VNDA,54690000.0
2020-10,VNDA,54880000.0
2020-11,VNDA,54880000.0
2020-12,VNDA,54880000.0
2021-01,VNDA,55560000.0
2021-02,VNDA,55560000.0
2021-03,VNDA,55560000.0
2021-04,VNDA,55640000.0
2021-05,VNDA,55640000.0
2021-06,VNDA,55640000.0
2021-07,VNDA,55910000.0
2021-08,VNDA,55910000.0
2021-09,VNDA,55910000.0
2021-10,VNDA,55910000.0
2021-11,VNDA,55910000.0
2021-12,VNDA,55910000.0
2022-01,VNDA,56490000.0
2022-02,VNDA,56490000.0
2022-03,VNDA,56490000.0
2022-04,VNDA,56560000.0
2022-05,VNDA,56560000.0
2022-06,VNDA,56560000.0
2022-07,VNDA,51755309.0
2020-01,URBN,97780000.0
2020-02,URBN,97780000.0
2020-03,URBN,97780000.0
2020-04,URBN,97790000.0
2020-05,URBN,97790000.0
2020-06,URBN,97790000.0
2020-07,URBN,97790000.0
2020-08,URBN,97790000.0
2020-09,URBN,97790000.0
2020-10,URBN,98220000.0
2020-11,URBN,98220000.0
2020-12,URBN,98220000.0
2021-01,URBN,98340000.0
2021-02,URBN,98340000.0
2021-03,URBN,98340000.0
2021-04,URBN,98360000.0
2021-05,URBN,98360000.0
2021-06,URBN,98360000.0
2021-07,URBN,97880000.0
2021-08,URBN,97880000.0
2021-09,URBN,97880000.0
2021-10,URBN,95660000.0
2021-11,URBN,95660000.0
2021-12,URBN,95660000.0
2022-01,URBN,92660000.0
2022-02,URBN,92660000.0
2022-03,URBN,92660000.0
2022-04,URBN,92170000.0
2022-05,URBN,92170000.0
2022-06,URBN,92170000.0
2022-07,URBN,67539590.0
2020-01,WTW,124610000.0
2020-02,WTW,124610000.0
2020-03,WTW,124610000.0
2020-04,WTW,124610000.0
2020-05,WTW,124610000.0
2020-06,WTW,124610000.0
2020-07,WTW,124610000.0
2020-08,WTW,124610000.0
2020-09,WTW,124610000.0
2020-10,WTW,124610000.0
2020-11,WTW,124610000.0
2020-12,WTW,124610000.0
2021-01,WTW,124610000.0
2021-02,WTW,124610000.0
2021-03,WTW,124610000.0
2021-04,WTW,124610000.0
2021-05,WTW,124610000.0
2021-06,WTW,124610000.0
2021-07,WTW,124610000.0
2021-08,WTW,124610000.0
2021-09,WTW,124610000.0
2021-10,WTW,117750000.0
2021-11,WTW,117750000.0
2021-12,WTW,117750000.0
2022-01,WTW,111490000.0
2022-02,WTW,111490000.0
2022-03,WTW,111490000.0
2022-04,WTW,109970000.0
2022-05,WTW,109970000.0
2022-06,WTW,109970000.0
2022-07,WTW,108240000.0
2020-01,OSTK,40330000.0
2020-02,OSTK,40330000.0
2020-03,OSTK,40330000.0
2020-04,OSTK,40330000.0
2020-05,OSTK,40330000.0
2020-06,OSTK,40330000.0
2020-07,OSTK,42770000.0
2020-08,OSTK,42770000.0
2020-09,OSTK,42770000.0
2020-10,OSTK,42860000.0
2020-11,OSTK,42860000.0
2020-12,OSTK,42860000.0
2021-01,OSTK,43010000.0
2021-02,OSTK,43010000.0
2021-03,OSTK,43010000.0
2021-04,OSTK,43010000.0
2021-05,OSTK,43010000.0
2021-06,OSTK,43010000.0
2021-07,OSTK,43010000.0
2021-08,OSTK,43010000.0
2021-09,OSTK,43010000.0
2021-10,OSTK,43120000.0
2021-11,OSTK,43120000.0
2021-12,OSTK,43120000.0
2022-01,OSTK,42720000.0
2022-02,OSTK,42720000.0
2022-03,OSTK,42720000.0
2022-04,OSTK,45700000.0
2022-05,OSTK,45700000.0
2022-06,OSTK,45700000.0
2022-07,OSTK,42785142.0
2020-01,IBKR,76750000.0
2020-02,IBKR,76750000.0
2020-03,IBKR,76750000.0
2020-04,IBKR,78050000.0
2020-05,IBKR,78050000.0
2020-06,IBKR,78050000.0
2020-07,IBKR,90770000.0
2020-08,IBKR,90770000.0
2020-09,IBKR,90770000.0
2020-10,IBKR,90780000.0
2020-11,IBKR,90780000.0
2020-12,IBKR,90780000.0
2021-01,IBKR,90820000.0
2021-02,IBKR,90820000.0
2021-03,IBKR,90820000.0
2021-04,IBKR,98140000.0
2021-05,IBKR,98140000.0
2021-06,IBKR,98140000.0
2021-07,IBKR,98170000.0
2021-08,IBKR,98170000.0
2021-09,IBKR,98170000.0
2021-10,IBKR,98230000.0
2021-11,IBKR,98230000.0
2021-12,IBKR,98230000.0
2022-01,IBKR,98260000.0
2022-02,IBKR,98260000.0
2022-03,IBKR,98260000.0
2022-04,IBKR,102840000.0
2022-05,IBKR,102840000.0
2022-06,IBKR,102840000.0
2022-07,IBKR,89219672.0
2020-01,MYGN,74550000.0
2020-02,MYGN,74550000.0
2020-03,MYGN,74550000.0
2020-04,MYGN,74710000.0
2020-05,MYGN,74710000.0
2020-06,MYGN,74710000.0
2020-07,MYGN,75210000.0
2020-08,MYGN,75210000.0
2020-09,MYGN,75210000.0
2020-10,MYGN,76300000.0
2020-11,MYGN,76300000.0
2020-12,MYGN,76300000.0
2021-01,MYGN,77050000.0
2021-02,MYGN,77050000.0
2021-03,MYGN,77050000.0
2021-04,MYGN,78060000.0
2021-05,MYGN,78060000.0
2021-06,MYGN,78060000.0
2021-07,MYGN,79850000.0
2021-08,MYGN,79850000.0
2021-09,MYGN,79850000.0
2021-10,MYGN,80020000.0
2021-11,MYGN,80020000.0
2021-12,MYGN,80020000.0
2022-01,MYGN,80340000.0
2022-02,MYGN,80340000.0
2022-03,MYGN,80340000.0
2022-04,MYGN,80630000.0
2022-05,MYGN,80630000.0
2022-06,MYGN,80630000.0
2022-07,MYGN,74062740.0
2020-01,STEP,26610000.0
2020-02,STEP,26610000.0
2020-03,STEP,26610000.0
2020-04,STEP,26610000.0
2020-05,STEP,26610000.0
2020-06,STEP,26610000.0
2020-07,STEP,29240000.0
2020-08,STEP,29240000.0
2020-09,STEP,29240000.0
2020-10,STEP,29240000.0
2020-11,STEP,29240000.0
2020-12,STEP,29240000.0
2021-01,STEP,40340000.0
2021-02,STEP,40340000.0
2021-03,STEP,40340000.0
2021-04,STEP,40340000.0
2021-05,STEP,40340000.0
2021-06,STEP,40340000.0
2021-07,STEP,60790000.0
2021-08,STEP,60790000.0
2021-09,STEP,60790000.0
2021-10,STEP,60790000.0
2021-11,STEP,60790000.0
2021-12,STEP,60790000.0
2022-01,STEP,61140000.0
2022-02,STEP,61140000.0
2022-03,STEP,61140000.0
2022-04,STEP,61400000.0
2022-05,STEP,61400000.0
2022-06,STEP,61400000.0
2022-07,STEP,48041781.0
2020-01,NVNOW,8374851.0
2020-02,NVNOW,8374851.0
2020-03,NVNOW,8374851.0
2020-04,NVNOW,8374851.0
2020-05,NVNOW,8374851.0
2020-06,NVNOW,8374851.0
2020-07,NVNOW,8374851.0
2020-08,NVNOW,8374851.0
2020-09,NVNOW,8374851.0
2020-10,NVNOW,8374851.0
2020-11,NVNOW,8374851.0
2020-12,NVNOW,8374851.0
2021-01,NVNOW,8374851.0
2021-02,NVNOW,8374851.0
2021-03,NVNOW,8374851.0
2021-04,NVNOW,8374851.0
2021-05,NVNOW,8374851.0
2021-06,NVNOW,8374851.0
2021-07,NVNOW,8374851.0
2021-08,NVNOW,8374851.0
2021-09,NVNOW,8374851.0
2021-10,NVNOW,8374851.0
2021-11,NVNOW,8374851.0
2021-12,NVNOW,8374851.0
2022-01,NVNOW,8374851.0
2022-02,NVNOW,8374851.0
2022-03,NVNOW,8374851.0
2022-04,NVNOW,8374851.0
2022-05,NVNOW,8374851.0
2022-06,NVNOW,8374851.0
2022-07,NVNOW,8374851.0
2020-01,MATW,31260000.0
2020-02,MATW,31260000.0
2020-03,MATW,31260000.0
2020-04,MATW,31790000.0
2020-05,MATW,31790000.0
2020-06,MATW,31790000.0
2020-07,MATW,31790000.0
2020-08,MATW,31790000.0
2020-09,MATW,31790000.0
2020-10,MATW,31660000.0
2020-11,MATW,31660000.0
2020-12,MATW,31660000.0
2021-01,MATW,31610000.0
2021-02,MATW,31610000.0
2021-03,MATW,31610000.0
2021-04,MATW,31550000.0
2021-05,MATW,31550000.0
2021-06,MATW,31550000.0
2021-07,MATW,31550000.0
2021-08,MATW,31550000.0
2021-09,MATW,31550000.0
2021-10,MATW,31310000.0
2021-11,MATW,31310000.0
2021-12,MATW,31310000.0
2022-01,MATW,30610000.0
2022-02,MATW,30610000.0
2022-03,MATW,30610000.0
2022-04,MATW,29505890.0
2022-05,MATW,29505890.0
2022-06,MATW,29505890.0
2022-07,MATW,29505890.0
2020-01,LINC,26360000.0
2020-02,LINC,26360000.0
2020-03,LINC,26360000.0
2020-04,LINC,26400000.0
2020-05,LINC,26400000.0
2020-06,LINC,26400000.0
2020-07,LINC,26480000.0
2020-08,LINC,26480000.0
2020-09,LINC,26480000.0
2020-10,LINC,26990000.0
2020-11,LINC,26990000.0
2020-12,LINC,26990000.0
2021-01,LINC,26900000.0
2021-02,LINC,26900000.0
2021-03,LINC,26900000.0
2021-04,LINC,26970000.0
2021-05,LINC,26970000.0
2021-06,LINC,26970000.0
2021-07,LINC,27000000.0
2021-08,LINC,27000000.0
2021-09,LINC,27000000.0
2021-10,LINC,27450000.0
2021-11,LINC,27450000.0
2021-12,LINC,27450000.0
2022-01,LINC,27260000.0
2022-02,LINC,27260000.0
2022-03,LINC,27260000.0
2022-04,LINC,26820000.0
2022-05,LINC,26820000.0
2022-06,LINC,26820000.0
2022-07,LINC,21701536.0
2020-01,FRST,24440000.0
2020-02,FRST,24440000.0
2020-03,FRST,24440000.0
2020-04,FRST,24440000.0
2020-05,FRST,24440000.0
2020-06,FRST,24440000.0
2020-07,FRST,24440000.0
2020-08,FRST,24440000.0
2020-09,FRST,24440000.0
2020-10,FRST,24440000.0
2020-11,FRST,24440000.0
2020-12,FRST,24440000.0
2021-01,FRST,24530000.0
2021-02,FRST,24530000.0
2021-03,FRST,24530000.0
2021-04,FRST,24540000.0
2021-05,FRST,24540000.0
2021-06,FRST,24540000.0
2021-07,FRST,24570000.0
2021-08,FRST,24570000.0
2021-09,FRST,24570000.0
